Id,Label,Contribution,Weight,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,Degree
54,Alfred Hansen,Kamera,6,60,5,0.433877,0.46945,2891.632362,0.526795,48
55,Otto Voelckers,Bauten,6,63,5,0.336376,0.366145,1875.088246,0.101763,32
56,Alfred Junge,Bauten,6,65,4,0.407313,0.452244,4615.852591,0.446854,59
57,Mutz Greenbaum,Kamera/Drehbuch,6,58,5,0.385824,0.420303,869.947723,0.319735,33
58,Fritz Greiner,Darsteller,6,57,5,0.385668,0.41952,5278.125799,0.213751,35
59,Fritz Kraencke,Bauten,6,63,5,0.39166,0.431524,4861.9683,0.328125,49
60,Mary Kid,Darsteller,6,55,5,0.403538,0.441788,2574.023827,0.356863,47
61,Otto Erdmann,Bauten,6,75,4,0.40714,0.446155,2439.42137,0.43369,47
62,Otto Gebühr,Darsteller,6,62,5,0.401005,0.442658,4090.815197,0.388149,54
63,Helmuth Ortmann,Drehbuch,6,68,5,0.404732,0.440571,1652.457063,0.421506,45
64,Angelo Ferrari,Darsteller,6,51,5,0.405932,0.443528,6989.167611,0.302275,49
65,Marie-Louise Droop,Drehbuch,6,50,4,0.396523,0.429106,895.417094,0.278511,31
66,Maria Zelenka,Darsteller,6,51,5,0.395052,0.429958,3147.655716,0.284339,39
67,Emil Schünemann,Kamera,6,58,5,0.387854,0.424826,1631.86567,0.303355,39
68,Hans Brausewetter,Darsteller,6,62,5,0.398006,0.436482,1695.020857,0.424664,45
69,Mady Christians,Darsteller,6,69,5,0.399333,0.441006,2451.00937,0.393753,49
70,Adolf Lantz,Drehbuch,6,65,5,0.410103,0.452575,4358.868201,0.40348,57
71,Friedrich Zelnik,Regie/Produzent,6,54,5,0.396687,0.431611,1123.482323,0.337167,37
72,Max Knaake,Bauten,6,56,4,0.395215,0.430411,2195.886375,0.306877,43
73,Ernst Reicher,Darsteller,5,34,5,0.338755,0.366249,945.717457,0.101917,26
74,Ludwig Reiber,Bauten,5,48,5,0.318061,0.350017,828.037606,0.100922,33
75,Max Glass,Drehbuch,5,50,5,0.418706,0.453706,1848.639469,0.416241,39
76,Erich Schönfelder,Regie/Drehbuch,5,42,5,0.390542,0.420651,666.824194,0.281042,28
77,Max Heilbronner,Bauten,5,42,5,0.344604,0.373991,2111.156078,0.109777,29
78,Guido Seeber,Kamera,5,68,5,0.39134,0.432742,2650.23994,372,48
79,Carl Ludwig Kirmse,Bauten,5,51,5,0.382588,0.416127,2281.261507,0.20871,38
80,Paul Otto,Darsteller,5,51,5,0.370313,0.408003,4974.817053,0.213926,39
81,Curt Oertel,Kamera,5,64,5,0.381066,0.421173,1815.276976,0.341522,45
82,Eugen Klöpfer,Darsteller,5,55,4,0.422585,0.459464,3390.362351,0.460524,48
83,Evi Eva,Darsteller,5,49,5,0.401341,0.439701,1734.66912,0.425389,46
84,Constantin J. David,Regie/Drehbuch,5,45,5,0.377909,0.408125,461.897378,0.235036,24
85,Harry Liedtke,Darsteller,5,49,5,0.395378,0.433438,2561.321788,0.339638,44
86,Paul Merzbach,Drehbuch/Regie,5,54,5,0.377463,0.40769,357.380363,0.219172,25
87,Colette Brettel,Darsteller,5,46,4,0.393591,0.428149,4041.257522,0.269483,40
88,Robert Dinesen,Regie/Drehbuch,5,48,4,0.37776,0.40588,598.68344,0.177024,23
89,Claire Lotto,Darsteller,5,48,5,0.388799,0.423521,3050.234855,0.241774,38
90,Reimar Kuntze,Kamera,5,55,4,0.414719,0.450939,3087.319306,0.393729,45
91,Kurt Vespermann,Darsteller,5,53,4,0.423145,0.460073,3808.140875,0.429307,51
92,Gerd Briese,Drehbuch/Darsteller,5,51,5,0.381521,0.413431,711.933668,0.240059,26
93,Olaf Fjord,Darsteller,5,43,4,0.401846,0.436413,8789.93846,0.313398,40
94,Carl de Vogt,Darsteller,5,52,5,0.392301,0.427523,3459.701946,0.270841,41
95,Ernst Rückert,Darsteller,5,45,5,0.373781,0.404819,2530.165564,0.179778,30
96,Erich Pommer,Produzent,5,65,4,0.393429,0.437804,4482.015735,0.364425,59
97,Hansheinrich Dransmann,Musik,5,55,4,0.402521,0.441545,10859.416679,0.375377,49
98,Hans Sturm,Drehbuch/Darsteller,5,64,5,0.377611,0.411778,908.25508,0.284232,33
99,Willy Fritsch,Darsteller,5,57,4,0.385048,0.425017,2362.257003,0.305491,49
100,Werner Brandes,Kamera,5,54,4,0.387227,0.424322,1063.586624,0.33005,38
101,Alfred Schirokauer,Drehbuch,5,49,5,0.381521,0.417258,4688.513489,0.250211,36
102,Karl Falkenberg,Darsteller,5,44,5,0.305777,0.337752,1346.741443,0.09406,34
103,Willy Goldberger,Kamera,5,48,4,0.41063,0.444676,1560.981265,0.356818,38
104,Willy Großstück,Kamera,5,50,4,0.397675,0.432063,5286.434134,0.251178,43
105,Georg Heinrich Schnell,Darsteller,5,38,5,0.325629,0.353062,2169.046745,0.077504,28
106,Hanni Reinwald,Darsteller,5,45,5,0.414181,0.44866,3741.526458,0.348553,41
107,Willy Hameister,Kamera,5,62,5,0.39182,0.425696,770.45586,0.329479,35
108,Karl Görge,Bauten,5,46,5,0.401341,0.436743,2484.487511,0.299511,40
109,Wolfgang Neff,Regie,5,41,4,0.384276,0.413013,488.955046,0.19898,23
110,Adolf Klein,Darsteller,5,54,5,0.396359,0.434569,7672.984606,0.298264,51
111,Karl Attenberger,Kamera,5,47,5,0.345474,0.377122,2431.146224,0.125072,34
112,Fritz Alberti,Darsteller,5,53,4,0.3995,0.437457,4399.828588,0.327906,47
113,Heinrich Peer,Darsteller,4,39,4,0.390861,0.42293,7184.66956,0.241262,39
114,Werner Pittschau,Darsteller,4,39,4,0.394077,0.42667,1334.527738,0.265086,34
115,Olga Engl,Darsteller,4,38,4,0.399833,0.431889,5631.755352,0.272065,37
116,Heinrich Richter,Bauten,4,34,4,0.373927,0.402314,594.254189,0.173847,25
117,Karl Hasselmann,Kamera,4,38,5,0.395052,0.428479,966.430292,0.277488,33
118,Oreste Bilancia,Darsteller,4,41,4,0.378208,0.413274,2515.337033,0.231791,39
119,Walter von Allwörden,Darsteller,4,38,4,0.382283,0.413709,2398.871612,0.182103,31
120,Andrej Andrejew,Bauten,4,46,5,0.38629,0.419868,693.045586,0.270388,33
121,André Mattoni,Darsteller,4,46,4,0.388169,0.426844,3220.87198,0.277467,44
122,Dina Gralla,Darsteller,4,46,5,0.385668,0.419781,953.130653,0.334408,34
123,Heinrich Gärtner,Kamera,4,42,5,0.395378,0.427001,1021.43182,0.31567,32
124,Karl Machus,Bauten,4,42,5,0.39166,0.425957,1070.985223,0.330395,35
125,Lil Dagover,Darsteller,4,51,4,0.381978,0.420407,1855.930514,0.31992,44
126,Heinrich Bolten-Baeckers,Drehbuch/Regie,4,38,5,0.336258,0.359203,126.601588,0.076408,16
127,Nicolas Farkas,Kamera,4,43,4,0.392462,0.427018,1819.494002,0.29621,39
128,Helga Molander,Darsteller,4,36,5,0.397675,0.429001,5156.452279,0.280276,28
129,Ernst Winar,Darsteller,4,37,4,0.378956,0.411447,2065.260339,0.262512,33
131,Gerhard Lamprecht,Drehbuch/Regie,4,38,4,0.355473,0.382481,119.777968,0.132567,17
132,Margarete Schlegel,Darsteller,4,37,5,0.364536,0.394903,3565.234146,0.173469,33
133,Willy Rath,Drehbuch,4,45,5,0.393914,0.430741,2953647,0.283102,42
134,Lya de Putti,Darsteller,4,43,4,0.390861,0.42667,2460.229871,0.2923,39
135,Jaro Fürth,Darsteller,4,39,5,0.3915,0.426914,1690.064019,0.29807,38
136,Ernst Hofmann,Darsteller,4,43,4,0.383507,0.418406,814.705599,0.304308,31
137,Giovanni Vitrotti,Kamera,4,40,4,0.372763,0.40214,1320.260192,0.168155,29
138,Willibald Gaebel,Kamera/Drehbuch,4,37,5,0.369029,0.399687,2539.689637,0.148038,30
139,Wilhelm Kaiser-Heyl,Darsteller,4,41,5,0.385513,0.420216,2817.035778,0.204411,37
140,Fritz Kaufmann,Regie,4,38,4,0.39118,0.421451,951.37298,0.249168,28
141,Luise Heilborn-Körbitz,Drehbuch,4,37,4,0.383047,0.415797,1393.684464,0.240348,32
1072,G. W. Pabst,Schnitt/Regie,2,32,5,0.322125,0.344816,0,0.100834,16
144,Paul Hartmann,Darsteller,4,48,4,0.407313,0.445459,5018.751571,0.380218,45
145,Max Landa,Darsteller,4,41,4,0.389748,0.419624,644.728401,0.267558,28
146,Hans Karl Gottschalk,Kamera,4,45,5,0.316694,0.34786,4354.394682,0.083522,31
148,Johannes Riemann,Darsteller,4,41,5,0.390861,0.424739,1079.773762,0.329811,37
149,Georg Alexander,Darsteller,4,36,4,0.378208,0.412143,2043.29003,0.210756,34
150,Ruth Weyher,Darsteller,4,39,4,0.38754,0.417276,1210.747283,0.23057,29
151,Uschi Elleot,Darsteller,4,46,5,0.385358,0.420738,510.890402,0.324799,32
152,Josef Stein,Regie,4,34,5,0.34811,0.376514,2319.932037,0.104643,26
153,Christian Bummerstedt,Darsteller,4,40,5,0.377314,0.407342,787.296139,0.192931,24
154,Reinhold Eichacker,Darsteller/Drehbuch,4,18,6,0.278731,0.296329,136.840975,0.013819,6
155,Charles Willy Kayser,Darsteller,4,44,5,0.392784,0.428566,4312.032778,0.262981,37
156,Aud Egede-Nissen,Darsteller,4,44,5,0.392784,0.430567,1436.083061,0.295722,37
157,Siegfried Arno,Darsteller,4,42,5,0.390701,0.42674,1379.721042,0.30227,37
158,Franz Koch,Kamera,4,32,6,0.307248,0.335821,393.963433,0.075133,23
159,Frederik Fuglsang,Kamera,4,46,5,0.393268,0.426914,946.182592,0.312189,34
160,Georg Muschner,Kamera,4,51,5,0.368037,0.399861,1261.440574,0.184561,31
161,Bernhard Goetzke,Darsteller,4,43,4,0.394077,0.430324,2190.472966,0.281399,39
163,Rudolf Meinert,Produzent/Drehbuch/Regie,4,41,5,0.366628,0.394729,344.102897,0.148692,20
164,Carl Drews,Kamera,4,51,5,0.377017,0.415953,2160.266954,0.302549,45
165,Karl Harbacher,Darsteller,4,33,4,0.354946,0.38396,15617.159966,0.096078,32
166,Rosa Valetti,Darsteller,4,44,4,0.404561,0.439283,1626.589554,0.3244,38
167,Claire Rommer,Darsteller,4,37,4,0.402183,0.435021,1462.427522,0.288873,33
168,Georg John,Darsteller,4,46,5,0.381066,0.418476,2775.73157,0.248258,42
169,Walter Janssen,Darsteller,4,49,4,0.388799,0.424061,1156.799524,0.302248,34
170,Fanny Carlsen,Drehbuch,4,45,5,0.394239,0.431698,1168.846269,0.347754,39
171,Walter Jonas,Drehbuch,4,43,4,0.388169,0.421103,1468.902251,0.250113,34
172,Leopold Kutzleb,Kamera,4,34,4,0.360557,0.38944,779.353178,0.171778,29
173,Hermann Warm,Bauten,3,32,5,0.372473,0.402035,612.28973,0.190406,28
174,Lilian Harvey,Darsteller,3,34,5,0.362879,0.39064,137.299929,0.194867,21
175,Leopold von Ledebur,Darsteller,3,32,4,0.380008,0.412839,2412.992729,0.187432,31
176,Lya Mara,Darsteller,3,21,5,0.378507,0.405167,279.397599,0.209385,19
177,Ewald Daub,Kamera,3,26,5,0.350531,0.376461,8255.983945,0.081726,26
178,Lilian Hall-Davis,Darsteller,3,31,5,0.357997,0.389353,427.797381,0.185505,26
179,Jack Trevor,Darsteller,3,30,5,0.37017,0.40047,946.626339,0.218586,27
180,Livio C. Pavanelli,Darsteller,3,36,4,0.38031,0.412839,1092.505788,0.248396,33
181,Henry Stuart,Darsteller,3,42,5,0.36719,0.402296,1523.043261,0.267423,38
182,Karl Platen,Darsteller,3,30,5,0.381218,0.4123,1258.412898,0.203432,29
183,Franz Planer,Kamera,3,33,5,0.350274,0.377679,209.851245,0.123421,22
184,Franz Stein,Kamera,3,25,4,0.346474,0.369694,466.571994,0.0923,18
185,Liane Haid,Darsteller,3,30,4,0.364813,0.391788,221.961611,0.156831,22
186,John Stuart,Darsteller,3,27,5,0.320938,0.348626,441.451624,0.083541,23
187,Jaap Speyer,Regie,3,30,5,0.369171,0.398208,191.489239,0.210807,22
188,Fritz Spira,Darsteller,3,32,5,0.377611,0.408907,650.555805,0.240816,28
189,Erra Bognar,Darsteller,3,32,5,0.374951,0.406907,825.247396,0.216655,30
190,Karl Elzer,Darsteller,3,25,4,0.356797,0.38222,728.27483,0.127144,21
191,Karl Vass,Kamera,3,29,4,0.3832,0.41397,1087.917798,0.216013,28
192,Frieda Lehndorff,Darsteller,3,28,4,0.372328,0.396312,736.907035,0.157371,20
193,Lorand von Kabdebo,Regie/Drehbuch,3,31,5,0.353245,0.37881,66.066559,0.137931,17
195,Leo Birinski,Drehbuch,3,37,5,0.378058,0.412909,1300.072383,0.244346,36
196,F.W. Krohn,Bauten,3,32,5,0.383814,0.417519,588.661226,0.266657,30
197,Luciano Albertini,Darsteller,3,27,4,0.363705,0.389527,825.985753,0.131636,22
198,Fritz Arno Wagner,Kamera,3,40,5,0.370456,0.407777,1645.841634,0.238305,39
199,Lee Parry,Darsteller,3,34,5,0.38629,0.41491,370.798257,0.261701,25
200,Julius von Borsody,Bauten,3,34,5,0.38629,0.418998,9174.15448,0.236183,32
201,Loo Hardy,Darsteller,3,30,5,0.362467,0.3889,205.586037,0.150221,19
202,Johannes Guter,Regie,3,29,4,0.359205,0.389614,397.719596,0.154508,24
203,Gaetano di Ventimiglia,Kamera,3,27,5,0.358801,0.387474,2619.213608,0.115414,24
205,Fred Stranz,Darsteller/Regie,3,13,5,0.338038,0.358455,2865,0.078571,12
206,Julius Balting,Kamera,3,31,4,0.37776,0.40588,598.68344,0.177024,23
208,Julia Serda,Darsteller,3,31,5,0.374951,0.407342,1056.533873,0.236064,30
209,Lucie Höflich,Darsteller,3,35,4,0.387071,0.420146,1550.939003,0.256315,32
210,Ida Wüst,Darsteller,3,36,5,0.379857,0.414997,989.379753,0.275619,33
211,Margarete Lanner,Darsteller,3,31,5,0.374365,0.404123,1182.808529,0.18894,25
212,Charlotte Ander,Darsteller,3,34,5,0.351689,0.381942,3605.746598,0.123888,31
213,Arthur Bergen,Regie/Darsteller,3,27,4,0.362056,0.388918,539.797377,0.135527,22
214,Victor Janson,Regie/Darsteller,3,29,5,0.377909,0.406472,293.300932,0.195792,20
215,Hans Sternberg,Darsteller,3,28,4,0.381218,0.411273,1460.821612,0.199029,27
216,Theodor Sparkuhl,Kamera,3,32,4,0.398668,0.429193,1498.931846,0.246795,30
217,Asta Nielsen,Darsteller,3,38,5,0.388957,0.425174,1599.635066,0.32807,37
218,Sophus Wangøe,Kamera,3,33,5,0.3832,0.41604,1340.75974,0.236719,32
219,Siegfried Wroblewsky,Bauten,3,28,5,0.365928,0.39412,3964.294145,0.198478,25
220,Barbara von Annenkoff,Darsteller,3,29,5,0.36537,0.396381,881.739563,0.180368,25
221,Bernd Aldor,Darsteller,3,22,5,0.354815,0.382116,1617.524124,0.135439,18
222,Géza von Bolváry,Regie,3,30,5,0.32343,0.346573,644.953734,0.059774,20
223,Bruno Schulz,Musik,3,31,4,0.394239,0.425017,700.14734,0.294988,30
224,Rudolf Dworsky,Produzent,3,35,5,0.36832,0.398643,131.285084,0.225017,21
225,Rudi Feld,Bauten,3,29,4,0.359205,0.389614,397.719596,0.154508,24
226,Camilla Spira,Darsteller,3,28,5,0.365091,0.391075,896.143479,0.12875,20
229,Carl Hoffmann,Kamera,3,33,5,0.361646,0.39405,1520.77024,0.184929,30
231,Carl Walther Meyer,Darsteller,3,32,5,0.32921,0.35501,611.222373,0.076939,23
232,Hanni Weisse,Darsteller,3,31,5,0.393753,0.42587,1016.193002,0.310918,31
233,Hanns Beck-Gaden,Darsteller/Drehbuch/Regie,3,27,6,0.250917,0.266354,0,0.013583,9
234,Arnold Korff,Darsteller,3,31,5,0.385668,0.418998,385.743492,0.299008,27
235,Alexander Schirmann,Musik,3,33,5,0.389431,0.422216,1115.898446,0.283505,30
236,Adolf Edgar Licho,Darsteller,3,32,5,0.385668,0.417258,1416.241484,0.219144,29
237,Xenia Desni,Darsteller,3,33,5,0.35773,0.390745,771.606257,0.177271,31
238,Adolphe Engers,Darsteller,3,30,4,0.381978,0.413361,1761.067309,0.233186,29
239,Albert Maurer,Darsteller/Regie,3,25,5,0.341655,0.364544,6707.756767,0.072216,19
240,Hans Bloch,Kamera,3,22,5,0.361646,0.386639,4084.430698,0.108202,21
241,Albert Paulig,Darsteller,3,37,5,0.363982,0.393859,1243.985555,0.178298,27
242,Albert Steinrück,Darsteller,3,35,5,0.369029,0.398904,226.61469,0.206478,21
243,Alexander Murski,Darsteller,3,30,4,0.36832,0.400139,1068.490317,0.166038,29
244,Alexandra Sorina,Darsteller,3,29,4,0.369884,0.398312,2283.017834,0.140177,27
245,Walter Reimann,Bauten,3,32,5,0.366348,0.397338,479.82978,0.197476,25
246,Alfred Abel,Darsteller,3,32,4,0.392945,0.422234,1501.848231,0.229178,30
247,Wilhelm von Kaufmann,Produzent,3,41,4,0.369741,0.400139,267.818364,0.205962,25
249,Alfred Hitchcock,Bauten/Drehbuch/Regie,3,29,4,0.351431,0.377001,2169.741955,0.096431,19
250,Werner Bohne,Kamera,3,28,4,0.346098,0.370477,8559.483727,0.103155,21
251,Anton Pointner,Darsteller,3,33,5,0.371174,0.399339,224.260441,0.21435,21
252,Walter Rilla,Darsteller,3,30,4,0.370027,0.401879,613.48874,0.189089,26
253,Antonio Frenguelli,Kamera,3,32,5,0.37776,0.40969,3882.278488,0.184482,29
1059,Robert Neppach,Bauten/Kamera,5,55,5,0.405245,0.443615,7652.400971,0.316306,53
1071,Willi Wolff,Regie/Drehbuch,8,86,4,0.38366,0.414492,185.227874,0.250444,22
256,Emil Jannings,Darsteller,3,38,4,0.378956,0.413274,771.097398,0.268347,35
257,Nils Asther,Darsteller,3,32,5,0.358667,0.387422,631.756197,0.162434,26
258,Max Frick,Bauten,3,25,4,0.346474,0.369694,466.571994,0.0923,18
259,Helmut Goeze,Darsteller,3,30,5,0.387854,0.419607,436.957284,0.273338,28
260,Elsa Wagner,Darsteller,3,29,4,0.357196,0.388222,1211.591888,0.159215,27
261,Ossi Oswalda,Darsteller,3,28,4,0.361237,0.390658,378.297159,0.146913,23
263,Otto Reinwald,Darsteller,3,31,5,0.363292,0.391075,397.664248,0.143228,20
264,Otto Stein,Kamera,3,30,5,0.347731,0.374948,777.290677,0.10293,23
1064,Paul Wegener,Darsteller/Drehbuch/Produzent/Regie,4,52,5,0.34032,0.363379,0,0.097135,12
266,Gotthardt Wolf,Kamera,3,40,5,0.345101,0.371242,271.976277,0.104506,21
267,Helene von Bolváry,Darsteller,3,30,5,0.32343,0.346573,644.953734,0.059774,20
268,Curt Kahle,Bauten,3,27,4,0.355473,0.384569,956.950873,0.13121,26
269,Curt J. Braun,Drehbuch,3,29,4,0.374365,0.406402,1811.966011,0.20018,29
270,Paul Leni,Bauten,3,37,5,0.379256,0.411604,1064.302655,0.210298,32
271,Curt Courant,Kamera,3,30,4,0.364813,0.391788,221.961611,0.156831,22
272,Paul Ludwig Stein,Regie,3,30,4,0.364813,0.391788,221.961611,0.156831,22
274,Max Obal,Regie,3,25,5,0.333565,0.356855,529.285946,0.075472,19
275,Gernot Bock-Stieber,Regie/Darsteller,3,21,5,0.340683,0.362317,298.745642,0.065449,12
276,Eduard von Borsody,Kamera,3,33,5,0.389748,0.42239,1250.099062,0.257703,33
278,Margarete M. Langen,Drehbuch,3,30,5,0.388483,0.418824,7502.994057,0.212663,30
279,Clementine Plessner,Darsteller,3,25,5,0.351947,0.378114,565.474134,0.117649,22
280,Peter Rochelsberg,Bauten,3,30,5,0.32343,0.346573,644.953734,0.059774,20
281,Gustav Fröhlich,Darsteller,3,30,4,0.351044,0.375957,1106.181441,0.114987,21
282,Elena Lunda,Darsteller,3,29,4,0.3915,0.420233,1103.671032,0.237066,28
283,Holger-Madsen,Drehbuch/Regie,2,16,5,0.333102,0.355324,0,0.065846,8
284,Helena Makowska,Darsteller,2,17,6,0.291806,0.313379,64.61899,0.044608,14
285,Hermann Böttger,Kamera,2,21,5,0.336258,0.359203,126.601588,0.076408,16
287,Henri Peters-Arnolds,Darsteller,2,24,5,0.356797,0.383246,558.921694,0.159624,22
288,Henrik Galeen,Drehbuch,2,25,5,0.350659,0.377679,713.835547,0.111453,22
289,Henry Kosterlitz,Drehbuch,2,21,5,0.353245,0.37881,66.066559,0.137931,17
290,Hugh Miller,Darsteller,2,18,5,0.353115,0.378166,863.147891,0.093137,16
291,Hans Poelzig,Bauten,2,33,5,0.357329,0.38904,580.100858,0.183645,28
292,Heinrich Nebenzahl,Produzent,2,29,5,0.33103,0.354106,149.684063,0.080475,19
293,Herbert Paulmüller,Darsteller,2,21,5,0.370313,0.39786,431.608038,0.184107,21
294,Hermine Sterler,Darsteller,2,20,4,0.372039,0.398312,337.021052,0.163523,19
296,Henrik Orel,Drehbuch,2,17,5,0.35934,0.38516,70.339531,0.157193,15
1084,Peter Heuser,Drehbuch/Regie,4,35,5,0.344233,0.369624,1862.381176,0.092966,23
298,Harry Nestor,Darsteller,2,22,5,0.366068,0.393685,140.667896,0.173012,19
299,Hermann Nesselträger,Darsteller,2,17,5,0.327521,0.347808,362.789359,0.058089,14
300,Hermann Vallentin,Darsteller,2,21,4,0.369171,0.397878,825.315602,0.146633,21
301,Hedwig Pauly-Winterstein,Darsteller,2,21,5,0.375245,0.402818,463.147551,0.173954,21
302,Hegide Costa,Darsteller,2,14,5,0.257873,0.270651,317,0.009325,9
303,Hans Unterkircher,Darsteller,2,23,5,0.35156,0.377418,1934.653353,0.105532,20
304,Hugo Döblin,Darsteller,2,18,5,0.329549,0.353166,198.300647,0.072337,17
306,Herbert Rath,Darsteller,2,14,5,0.257873,0.270651,317,0.009325,9
307,Heinrich Lisson,Regie,2,18,5,0.340804,0.360891,50.756767,0.068003,12
308,Hermann Leffler,Darsteller,2,22,5,0.356531,0.381681,631.436653,0.116944,20
309,Heinz Goldberg,Drehbuch,2,21,5,0.36015,0.387422,215.260544,0.144849,20
1046,Hubert Moest,Regie/Drehbuch,3,22,5,0.355209,0.379697,778.919632,0.096619,13
312,Ada van Roon,Darsteller/Drehbuch,2,12,5,0.289251,0.303601,0,0.016616,5
313,Marlene Moeschke-Poelzig,Bauten,2,33,5,0.357329,0.38904,580.100858,0.183645,28
314,Ilona Marion,Darsteller,2,16,5,0.340683,0.362317,298.745642,0.065449,12
315,Raimondo van Riel,Darsteller,2,23,5,0.347731,0.37413,871.08352,0.104948,20
316,Rudolf Klein-Rogge,Darsteller,2,22,5,0.35429,0.385369,577.52157,0.141155,21
317,Rudolf Hilberg,Darsteller,2,14,5,0.350531,0.373069,118.203803,0.092313,12
